vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance;SoC;SoC %;Maximum Range;TimeStamp;Duration;Activity_counter
vehicle_LEAD_2;-1;0.0;0.0;start;6068627214;1000;0;68.74238333333334;0.0;8880.0;100.0;8880.0;0.0;0.0;start
vehicle_LEAD_2;254;0.0;1.0;pickupShipment;6068627214;1000;0;68.74238333333334;0.0;8880.0;100.0;8880.0;0.0;1.0;D
vehicle_LEAD_2;218;1.0;2.0;pickupShipment;6068627214;1000;0;68.74238333333334;0.0;8880.0;100.0;8880.0;1.0;1.0;D
vehicle_LEAD_2;164;2.0;3.0;pickupShipment;6068627214;1000;0;68.74238333333334;0.0;8880.0;100.0;8880.0;2.0;1.0;D
vehicle_LEAD_2;262;3.0;4.0;pickupShipment;6068627214;1000;0;68.74238333333334;0.0;8880.0;100.0;8880.0;3.0;1.0;D
vehicle_LEAD_2;219;15.99541600916798;425.0;deliverShipment;6921021581;1000;0;68.74238333333334;0.599772;7992.2174856;90.00244916216216;8880.0;15.99541600916798;409.00458399083203;1
vehicle_LEAD_2;165;432.0459659080682;437.0459659080682;deliverShipment;7363009585;1000;0;68.74238333333334;0.9520709999999999;7470.7445058;84.13000569594595;8880.0;432.0459659080682;5.0;2
vehicle_LEAD_2;263;438.0728038543923;1119.4166666666667;deliverShipment;2170533265;1000;0;68.74238333333334;1.0034129999999999;7394.7480774000005;83.27419006081081;8880.0;438.0728038543923;681.3438628122744;3
vehicle_LEAD_2;255;1124.1951571096859;1129.1951571096859;deliverShipment;5947847669;1000;0;68.74238333333334;1.242338;7041.0912924;79.29156860810811;8880.0;1124.1951571096859;5.0;4
vehicle_LEAD_2;132;1135.8562037875924;1136.8562037875924;pickupShipment;6068627214;1000;0;68.74238333333334;1.5753909999999998;6548.1062418;73.7399351554054;8880.0;1135.8562037875924;1.0;D
vehicle_LEAD_2;260;1136.8562037875924;1137.8562037875924;pickupShipment;6068627214;1000;0;68.74238333333334;1.5753909999999998;6548.1062418;73.7399351554054;8880.0;1136.8562037875924;1.0;D
vehicle_LEAD_2;226;1137.8562037875924;1138.8562037875924;pickupShipment;6068627214;1000;0;68.74238333333334;1.5753909999999998;6548.1062418;73.7399351554054;8880.0;1137.8562037875924;1.0;D
vehicle_LEAD_2;354;1138.8562037875924;1139.8562037875924;pickupShipment;6068627214;1000;0;68.74238333333334;1.5753909999999998;6548.1062418;73.7399351554054;8880.0;1138.8562037875924;1.0;D
vehicle_LEAD_2;133;1146.3221508556983;1151.3221508556983;deliverShipment;5947847663;1000;0;68.74238333333334;1.8986889999999996;6069.5605422;68.35090700675676;8880.0;1146.3221508556983;5.0;1
vehicle_LEAD_2;261;1151.517250465499;1156.517250465499;deliverShipment;5947847669;1000;0;68.74238333333334;1.9084439999999996;6055.1211912;68.1883017027027;8880.0;1151.517250465499;5.0;2
vehicle_LEAD_2;227;1156.517250465499;1170.4;deliverShipment;5947847669;1000;0;68.74238333333334;1.9084439999999996;6055.1211912;68.1883017027027;8880.0;1156.517250465499;13.882749534501045;3
vehicle_LEAD_2;355;1170.4;1175.4;deliverShipment;5947847669;1000;0;68.74238333333334;1.9084439999999996;6055.1211912;68.1883017027027;8880.0;1170.4;5.0;4
vehicle_LEAD_2;34;1182.0610466779067;1183.0610466779067;pickupShipment;6068627214;1000;0;68.74238333333334;2.2414969999999994;5562.1361406;62.63666824999999;8880.0;1182.0610466779067;1.0;D
vehicle_LEAD_2;224;1183.0610466779067;1184.0610466779067;pickupShipment;6068627214;1000;0;68.74238333333334;2.2414969999999994;5562.1361406;62.63666824999999;8880.0;1183.0610466779067;1.0;D
vehicle_LEAD_2;72;1184.0610466779067;1185.0610466779067;pickupShipment;6068627214;1000;0;68.74238333333334;2.2414969999999994;5562.1361406;62.63666824999999;8880.0;1184.0610466779067;1.0;D
vehicle_LEAD_2;342;1185.0610466779067;1186.0610466779067;pickupShipment;6068627214;1000;0;68.74238333333334;2.2414969999999994;5562.1361406;62.63666824999999;8880.0;1185.0610466779067;1.0;D
vehicle_LEAD_2;225;1195.4978478043045;1200.4978478043045;deliverShipment;5947881168;1000;0;68.74238333333334;2.7133379999999994;4863.7170924;54.77158887837839;8880.0;1195.4978478043045;5.0;1
vehicle_LEAD_2;73;1203.0564626870746;1208.0564626870746;deliverShipment;6921021581;1000;0;68.74238333333334;2.841268999999999;4674.3536262;52.639117412162165;8880.0;1203.0564626870746;5.0;2
vehicle_LEAD_2;343;1209.2847802304395;1214.2847802304395;deliverShipment;6921021577;1000;0;68.74238333333334;2.902684999999999;4583.4456629999995;51.61537908783783;8880.0;1209.2847802304395;5.0;3
vehicle_LEAD_2;266;1227.0548746902507;1228.0548746902507;pickupShipment;6068627214;1000;0;68.74238333333334;3.541190999999999;3638.3290817999996;40.97217434459459;8880.0;1227.0548746902507;1.0;D
vehicle_LEAD_2;358;1228.0548746902507;1229.0548746902507;pickupShipment;6068627214;1000;0;68.74238333333334;3.541190999999999;3638.3290817999996;40.97217434459459;8880.0;1228.0548746902507;1.0;D
vehicle_LEAD_2;404;1229.0548746902507;1230.0548746902507;pickupShipment;6068627214;1000;0;68.74238333333334;3.541190999999999;3638.3290817999996;40.97217434459459;8880.0;1229.0548746902507;1.0;D
vehicle_LEAD_2;267;1241.9453909092183;1246.9453909092183;deliverShipment;2170533263;1000;0;68.74238333333334;4.135717999999999;2758.3102163999997;31.062051986486484;8880.0;1241.9453909092183;5.0;1
