vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance;SoC;SoC %;Maximum Range;TimeStamp;Duration;Activity_counter;x;y
vehicle_LEAD_6;183;1282.7442526114946;1287.7442526114946;deliverShipment;5947870999;1000;0;25.070766666666668;8.879724999999997;4375.7913653999985;49.27692979054052;8880.0;1282.7442526114946;5.0;2;5.947870999E9;5.947870999E9
vehicle_LEAD_6;31;1290.6551667896663;1295.6551667896663;deliverShipment;5947870990;1000;0;25.070766666666668;9.025270999999996;4160.354176199999;46.85083531756755;8880.0;1290.6551667896663;5.0;3;5.94787099E9;5.94787099E9
vehicle_LEAD_6;84;1296.301245497509;1297.301245497509;pickupShipment;6068627214;1000;0;25.070766666666668;9.057574999999996;4112.537795399999;46.3123625608108;8880.0;1296.301245497509;1.0;D;841799.1;6517403.4
vehicle_LEAD_6;218;1297.301245497509;1298.301245497509;pickupShipment;6068627214;1000;0;25.070766666666668;9.057574999999996;4112.537795399999;46.3123625608108;8880.0;1297.301245497509;1.0;D;841799.1;6517403.4
vehicle_LEAD_6;240;1298.301245497509;1299.301245497509;pickupShipment;6068627214;1000;0;25.070766666666668;9.057574999999996;4112.537795399999;46.3123625608108;8880.0;1298.301245497509;1.0;D;841799.1;6517403.4
vehicle_LEAD_6;194;1299.301245497509;1300.301245497509;pickupShipment;6068627214;1000;0;25.070766666666668;9.057574999999996;4112.537795399999;46.3123625608108;8880.0;1299.301245497509;1.0;D;841799.1;6517403.4
vehicle_LEAD_6;85;1308.2758695482607;1313.2758695482607;deliverShipment;6297154743;1000;0;25.070766666666668;9.456306999999997;3522.3346889999984;39.66593118243241;8880.0;1308.2758695482607;5.0;1;6.297154743E9;6.297154743E9
vehicle_LEAD_6;241;1315.8798243403512;1320.8798243403512;deliverShipment;7363009585;1000;0;25.070766666666668;9.586504999999997;3329.6156093999984;37.49567127702701;8880.0;1315.8798243403512;5.0;2;7.363009585E9;7.363009585E9
vehicle_LEAD_6;195;1321.829622440755;1326.829622440755;deliverShipment;6929508856;1000;0;25.070766666666668;9.633994999999997;3259.3209113999983;36.70406431756755;8880.0;1321.829622440755;5.0;3;6.929508856E9;6.929508856E9
vehicle_LEAD_6;219;1332.7759705480587;1337.7759705480587;deliverShipment;2244451870;1000;0;25.070766666666668;9.931312999999998;2819.2308077999983;31.748094682432416;8880.0;1332.7759705480587;5.0;4;2.24445187E9;2.24445187E9
vehicle_LEAD_6;-2;1348.1431898136202;0.0;end;6068627214;1000;0;25.070766666666668;10.449674999999997;2051.951375399998;23.107560533783765;8880.0;1348.1431898136202;-1348.1431898136202;end;841799.1;6517403.4
vehicle_LEAD_7;-1;0.0;0.0;start;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;0.0;start;841799.1;6517403.4
vehicle_LEAD_7;228;0.0;1.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;212;1.0;2.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;1.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;210;2.0;3.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;2.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;156;3.0;4.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;3.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;157;20.351027297945407;425.0;deliverShipment;5947847646;1000;0;25.070766666666668;0.8175530000000001;7669.8580494;86.37227533108108;8880.0;20.351027297945407;404.6489727020546;1;5.947847646E9;5.947847646E9
vehicle_LEAD_7;211;427.74655450689096;432.74655450689096;deliverShipment;5947847653;1000;0;25.070766666666668;0.9548810000000001;7466.5851438;84.08316603378378;8880.0;427.74655450689096;5.0;2;5.947847653E9;5.947847653E9
vehicle_LEAD_7;213;435.8917482165035;440.8917482165035;deliverShipment;277645033;1000;0;25.070766666666668;1.112141;7233.8088918;81.4618118445946;8880.0;435.8917482165035;5.0;3;2.77645033E8;2.77645033E8
vehicle_LEAD_7;229;448.7377525244949;453.7377525244949;deliverShipment;25312123;1000;0;25.070766666666668;1.504442;6653.1249516;74.92257828378378;8880.0;448.7377525244949;5.0;4;2.5312123E7;2.5312123E7
vehicle_LEAD_7;80;462.6414147171705;463.6414147171705;pickupShipment;6068627214;1000;0;25.070766666666668;1.949626;5994.1635948;67.50184228378379;8880.0;462.6414147171705;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;120;463.6414147171705;464.6414147171705;pickupShipment;6068627214;1000;0;25.070766666666668;1.949626;5994.1635948;67.50184228378379;8880.0;463.6414147171705;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;4;464.6414147171705;465.6414147171705;pickupShipment;6068627214;1000;0;25.070766666666668;1.949626;5994.1635948;67.50184228378379;8880.0;464.6414147171705;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;24;465.6414147171705;466.6414147171705;pickupShipment;6068627214;1000;0;25.070766666666668;1.949626;5994.1635948;67.50184228378379;8880.0;465.6414147171705;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;81;473.10736178527634;478.10736178527634;deliverShipment;5947847663;1000;0;25.070766666666668;2.272924;5515.6178952;62.11281413513513;8880.0;473.10736178527634;5.0;1;5.947847663E9;5.947847663E9
vehicle_LEAD_7;5;478.3024613950771;483.3024613950771;deliverShipment;5947847669;1000;0;25.070766666666668;2.2826790000000003;5501.1785442;61.95020883108108;8880.0;478.3024613950771;5.0;2;5.947847669E9;5.947847669E9
vehicle_LEAD_7;25;488.534090931818;530.2666666666667;deliverShipment;5324491691;1000;0;25.070766666666668;2.5442610000000005;5113.9848678;57.58991968243243;8880.0;488.534090931818;41.73257573484864;3;5.324491691E9;5.324491691E9
vehicle_LEAD_7;121;535.4849362301276;1159.0166666666667;deliverShipment;5947847671;1000;0;25.070766666666668;2.8051750000000006;4727.779965;53.24076537162162;8880.0;535.4849362301276;623.5317304365391;4;5.947847671E9;5.947847671E9
vehicle_LEAD_7;58;1165.6643533712931;1166.6643533712931;pickupShipment;6068627214;1000;0;25.070766666666668;3.1375600000000006;4235.7836879999995;47.700266756756754;8880.0;1165.6643533712931;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;152;1166.6643533712931;1167.6643533712931;pickupShipment;6068627214;1000;0;25.070766666666668;3.1375600000000006;4235.7836879999995;47.700266756756754;8880.0;1166.6643533712931;1.0;D;841799.1;6517403.4
