vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance
vehicle_LEAD_Combustion_1;-1;0.0;0.0;start;6068627214;1000;0;8.790266666666666;0.0;0.0;NaN;0.0;0.0;0.0;start
vehicle_LEAD_Combustion_1;268;0.0;1.0;pickupShipment;6068627214;1000;0;8.790266666666666;0.0;0.0;NaN;0.0;0.0;1.0;D
vehicle_LEAD_Combustion_1;166;1.0;2.0;pickupShipment;6068627214;1000;0;8.790266666666666;0.0;0.0;NaN;0.0;1.0;1.0;D
vehicle_LEAD_Combustion_1;94;2.0;3.0;pickupShipment;6068627214;1000;0;8.790266666666666;0.0;0.0;NaN;0.0;2.0;1.0;D
vehicle_LEAD_Combustion_1;122;3.0;4.0;pickupShipment;6068627214;1000;0;8.790266666666666;0.0;0.0;NaN;0.0;3.0;1.0;D
vehicle_LEAD_Combustion_1;123;20.16494767010466;425.0;deliverShipment;2636357128;1000;0;8.790266666666666;0.8082489999999999;0.0;NaN;0.0;20.16494767010466;404.83505232989535;1
vehicle_LEAD_Combustion_1;95;427.5704948590103;432.5704948590103;deliverShipment;2636357179;1000;0;8.790266666666666;0.9367739999999999;0.0;NaN;0.0;427.5704948590103;5.0;2
vehicle_LEAD_Combustion_1;269;432.89741420517163;437.89741420517163;deliverShipment;2636357171;1000;0;8.790266666666666;0.9531199999999999;0.0;NaN;0.0;432.89741420517163;5.0;3
vehicle_LEAD_Combustion_1;104;456.30593738812524;457.30593738812524;pickupShipment;6068627214;1000;0;8.790266666666666;1.873548;0.0;NaN;0.0;456.30593738812524;1.0;D
vehicle_LEAD_Combustion_1;226;457.30593738812524;458.30593738812524;pickupShipment;6068627214;1000;0;8.790266666666666;1.873548;0.0;NaN;0.0;457.30593738812524;1.0;D
vehicle_LEAD_Combustion_1;4;458.30593738812524;459.30593738812524;pickupShipment;6068627214;1000;0;8.790266666666666;1.873548;0.0;NaN;0.0;458.30593738812524;1.0;D
vehicle_LEAD_Combustion_1;105;468.15475969048066;473.15475969048066;deliverShipment;4574272246;1000;0;8.790266666666666;2.3159899999999998;0.0;NaN;0.0;468.15475969048066;5.0;1
vehicle_LEAD_Combustion_1;227;475.5387949224102;480.5387949224102;deliverShipment;5947847669;1000;0;8.790266666666666;2.435192;0.0;NaN;0.0;475.5387949224102;5.0;2
vehicle_LEAD_Combustion_1;5;480.5387949224102;485.5387949224102;deliverShipment;5947847669;1000;0;8.790266666666666;2.435192;0.0;NaN;0.0;480.5387949224102;5.0;3
vehicle_LEAD_Combustion_1;194;492.19984160031686;493.19984160031686;pickupShipment;6068627214;1000;0;8.790266666666666;2.768245;0.0;NaN;0.0;492.19984160031686;1.0;D
