vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance
vehicle_LEAD_Combustion_2;-1;0.0;0.0;start;6068627214;1000;0;5.865383333333333;0.0;0.0;NaN;0.0;0.0;0.0;start
vehicle_LEAD_Combustion_2;180;0.0;1.0;pickupShipment;6068627214;1000;0;5.865383333333333;0.0;0.0;NaN;0.0;0.0;1.0;D
vehicle_LEAD_Combustion_2;112;1.0;2.0;pickupShipment;6068627214;1000;0;5.865383333333333;0.0;0.0;NaN;0.0;1.0;1.0;D
vehicle_LEAD_Combustion_2;58;2.0;3.0;pickupShipment;6068627214;1000;0;5.865383333333333;0.0;0.0;NaN;0.0;2.0;1.0;D
vehicle_LEAD_Combustion_2;14;3.0;4.0;pickupShipment;6068627214;1000;0;5.865383333333333;0.0;0.0;NaN;0.0;3.0;1.0;D
vehicle_LEAD_Combustion_2;181;9.898568202863594;425.0;deliverShipment;25312133;1000;0;5.865383333333333;0.294929;0.0;NaN;0.0;9.898568202863594;415.1014317971364;1
vehicle_LEAD_Combustion_2;113;427.10889578220844;432.10889578220844;deliverShipment;6297154743;1000;0;5.865383333333333;0.400374;0.0;NaN;0.0;427.10889578220844;5.0;2
vehicle_LEAD_Combustion_2;59;432.10889578220844;437.10889578220844;deliverShipment;6297154743;1000;0;5.865383333333333;0.400374;0.0;NaN;0.0;432.10889578220844;5.0;3
vehicle_LEAD_Combustion_2;15;444.2361615276769;449.2361615276769;deliverShipment;5947881169;1000;0;5.865383333333333;0.7567379999999999;0.0;NaN;0.0;444.2361615276769;5.0;4
vehicle_LEAD_Combustion_2;6;458.3826432347135;459.3826432347135;pickupShipment;6068627214;1000;0;5.865383333333333;1.214063;0.0;NaN;0.0;458.3826432347135;1.0;D
vehicle_LEAD_Combustion_2;92;459.3826432347135;460.3826432347135;pickupShipment;6068627214;1000;0;5.865383333333333;1.214063;0.0;NaN;0.0;459.3826432347135;1.0;D
vehicle_LEAD_Combustion_2;224;460.3826432347135;461.3826432347135;pickupShipment;6068627214;1000;0;5.865383333333333;1.214063;0.0;NaN;0.0;460.3826432347135;1.0;D
vehicle_LEAD_Combustion_2;44;461.3826432347135;462.3826432347135;pickupShipment;6068627214;1000;0;5.865383333333333;1.214063;0.0;NaN;0.0;461.3826432347135;1.0;D
vehicle_LEAD_Combustion_2;7;475.1527376945246;480.1527376945246;deliverShipment;6921021577;1000;0;5.865383333333333;1.852569;0.0;NaN;0.0;475.1527376945246;5.0;1
vehicle_LEAD_Combustion_2;225;483.4410111179778;488.4410111179778;deliverShipment;6921021576;1000;0;5.865383333333333;2.0169829999999997;0.0;NaN;0.0;483.4410111179778;5.0;2
vehicle_LEAD_Combustion_2;93;488.4410111179778;493.4410111179778;deliverShipment;6921021576;1000;0;5.865383333333333;2.0169829999999997;0.0;NaN;0.0;488.4410111179778;5.0;3
vehicle_LEAD_Combustion_2;54;509.47609904780194;510.47609904780194;pickupShipment;6068627214;1000;0;5.865383333333333;2.818739;0.0;NaN;0.0;509.47609904780194;1.0;D
vehicle_LEAD_Combustion_2;192;510.47609904780194;511.47609904780194;pickupShipment;6068627214;1000;0;5.865383333333333;2.818739;0.0;NaN;0.0;510.47609904780194;1.0;D
vehicle_LEAD_Combustion_2;193;520.6128807742385;525.6128807742385;deliverShipment;5947847657;1000;0;5.865383333333333;3.2755789999999996;0.0;NaN;0.0;520.6128807742385;5.0;1
vehicle_LEAD_Combustion_2;55;528.0886158227685;533.0886158227685;deliverShipment;5947847669;1000;0;5.865383333333333;3.3993659999999997;0.0;NaN;0.0;528.0886158227685;5.0;2
vehicle_LEAD_Combustion_2;118;539.7496625006751;540.7496625006751;pickupShipment;6068627214;1000;0;5.865383333333333;3.7324189999999997;0.0;NaN;0.0;539.7496625006751;1.0;D
vehicle_LEAD_Combustion_2;278;540.7496625006751;541.7496625006751;pickupShipment;6068627214;1000;0;5.865383333333333;3.7324189999999997;0.0;NaN;0.0;540.7496625006751;1.0;D
vehicle_LEAD_Combustion_2;132;541.7496625006751;542.7496625006751;pickupShipment;6068627214;1000;0;5.865383333333333;3.7324189999999997;0.0;NaN;0.0;541.7496625006751;1.0;D
vehicle_LEAD_Combustion_2;119;551.5984848030305;556.5984848030305;deliverShipment;4574272246;1000;0;5.865383333333333;4.174861;0.0;NaN;0.0;551.5984848030305;5.0;1
vehicle_LEAD_Combustion_2;279;556.5984848030305;561.5984848030305;deliverShipment;4574272246;1000;0;5.865383333333333;4.174861;0.0;NaN;0.0;556.5984848030305;5.0;2
vehicle_LEAD_Combustion_2;133;563.96916006168;568.96916006168;deliverShipment;5947847671;1000;0;5.865383333333333;4.293395;0.0;NaN;0.0;563.96916006168;5.0;3
vehicle_LEAD_Combustion_2;36;575.6168467663066;576.6168467663066;pickupShipment;6068627214;1000;0;5.865383333333333;4.625780000000001;0.0;NaN;0.0;575.6168467663066;1.0;D
